context	corpus	speaker	word	onbin	age	gender	speech_style	location	f_word	f_pos	traditional	neutralized
とか。.アイスも毎日食べるやんか	KSJ	KSJ002	食べる	X	3	F	0.427	adj	やん	dis	X	X
箱とか二箱とかならわかるねんけど	KSJ	KSJ002	わかる	X	3	F	0.427	adj	ねん	sfp	O	X
、五個ぐらいぶわって貯めてんねんやん	KSJ	KSJ002	貯めてん	O	3	F	0.427	nonadj	ねん	dis	O	X
全然。.でもファーストフード食べるとかなかっ	KSJ	KSJ002	食べる	X	3	F	0.427	adj	とか	case	X	X
。.ほんでさぁバックとかするけど常に	KSJ	KSJ002	する	X	3	F	0.427	adj	けど	dis	X	X
揺れてんねん。	KSJ	KSJ002	揺れてん	O	3	F	0.427	nonadj	ねん	sfp	O	X
.で常にカタカタ言うてんねんやん	KSJ	KSJ002	言うてん	O	3	F	0.427	nonadj	ねん	dis	O	X
か、ほんでさ大通りとか走るやんか	KSJ	KSJ002	走る	X	3	F	0.427	adj	やん	dis	X	X
普通の道とか走ってるときも	KSJ	KSJ002	走ってる	X	3	F	0.427	nonadj	とき	noun	X	X
。.ほんでさめっちゃ走ってんねんけど	KSJ	KSJ002	走ってん	O	3	F	0.427	nonadj	ねん	sfp	O	X
とかBMとかもあったりする中、	KSJ	KSJ002	する	X	3	F	0.427	adj	中	noun	O	X
でかいから、乗ったらばり揺れんねんやん	KSJ	KSJ002	揺れる	O	3	F	0.427	adj	ねん	dis	O	X
か、やめて、ぐらい揺れんねんやん	KSJ	KSJ002	揺れる	O	3	F	0.427	adj	ねん	dis	O	X
。.どこの道を走るより揺れん	KSJ	KSJ002	走る	X	3	F	0.427	adj	より	case	X	X
ねんな	KSJ	KSJ002	揺れる	O	3	F	0.427	adj	ねん	sfp	O	X
て脇閉めて、運転すんねん。	KSJ	KSJ002	する	O	3	F	0.427	adj	ねん	sfp	O	X
.でも脇閉めれるほど隙間	KSJ	KSJ002	閉めれる	X	3	F	0.427	adj	ほど	other.gramm	X	X
.....こわなる。.	KSJ	KSJ002	なる	X	3	F	0.427	adj	.	pause	X	X
あ、オーストラリアに息子がいんねんやん	KSJ	KSJ002	いる	O	3	F	0.427	adj	ねん	dis	O	X
あたしの家で飼ってるんと	KSJ	KSJ002	飼ってる	X	3	F	0.427	nonadj	ん	nom	O	O
一応丘の高いところにある、みたい	KSJ	KSJ002	ある	X	3	F	0.427	adj	.	pause	X	X
しかもなんかあたしたち出かけてくるからファストフード	KSJ	KSJ002	出かけてくる	X	3	F	0.427	nonadj	から	other.gramm	X	X
階にもお風呂があんねんやん	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	dis	O	X
.みたいなベッドが二つあるわけ、	KSJ	KSJ002	ある	X	3	F	0.427	adj	わけ	noun	X	X
感じで、ベッドが二つあんねんけど	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	sfp	O	X
だけやったってのもあるし、	KSJ	KSJ002	ある	X	3	F	0.427	adj	し	other.gramm	X	X
.それ。.それはある。.	KSJ	KSJ002	ある	X	3	F	0.427	adj	.	pause	X	X
、常持っとけばどうにかなるみたいな	KSJ	KSJ002	なる	X	3	F	0.427	adj	みたい	dis	X	X
テーブルに毎回フルーツ籠があんねんな	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	sfp	O	X
.高さがしかもめっちゃあんねんやん	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	dis	O	X
。.高さがめっちゃあるのにみたい	KSJ	KSJ002	ある	X	3	F	0.427	adj	のに	other.gramm	O	X
好きなものを入れてくる時が	KSJ	KSJ002	入れてくる	X	3	F	0.427	nonadj	時	noun	X	X
なソースみたいなんを作る時が	KSJ	KSJ002	作る	X	3	F	0.427	adj	時	noun	X	X
あるねんやん	KSJ	KSJ002	ある	X	3	F	0.427	adj	ねん	dis	O	X
ようなジャムを入れてくるねんな	KSJ	KSJ002	入れてくる	X	3	F	0.427	nonadj	ねん	sfp	O	X
なんかいわゆるコンビニで売ってるような	KSJ	KSJ002	売ってる	X	3	F	0.427	nonadj	よう	noun	X	X
てんやんか。.で飽きるやん、	KSJ	KSJ002	飽きる	X	3	F	0.427	adj	やん	dis	X	X
、なんかステーキみたいなの出るとする	KSJ	KSJ002	出る	X	3	F	0.427	adj	と	other.gramm	X	X
やん、	KSJ	KSJ002	する	X	3	F	0.427	adj	やん	dis	X	X
上にステーキとかのっけてくれんねん、	KSJ	KSJ002	のっけてくれる	O	3	F	0.427	nonadj	ねん	sfp	O	X
晩御飯持ってきてる人なんか	KSJ	KSJ002	きてる	X	3	F	0.427	nonadj	人	noun	X	X
.「余ったからどうする？.	KSJ	KSJ002	する	X	3	F	0.427	adj	.	pause	X	X
、じゃこのちっさいタッパに入れるわ」	KSJ	KSJ002	入れる	X	3	F	0.427	adj	わ	sfp	X	X
でも結構むこうは手軽に食べれるみたいな	KSJ	KSJ002	食べれる	X	3	F	0.427	adj	みたい	dis	X	X
だけの為にやってる人とか	KSJ	KSJ002	やってる	X	3	F	0.427	nonadj	人	noun	X	X
いるやん、	KSJ	KSJ002	いる	X	3	F	0.427	adj	やん	dis	X	X
...もう払ってるけどな	KSJ	KSJ002	払ってる	X	3	F	0.427	nonadj	けど	dis	X	X
、にみんなで集まって帰るっていう	KSJ	KSJ002	帰る	X	3	F	0.427	adj	って	case	X	X
で、みたいな話とかするやん。	KSJ	KSJ002	する	X	3	F	0.427	adj	やん	dis	X	X
なんかえ、そんな家もあるんや	KSJ	KSJ002	ある	X	3	F	0.427	adj	ん	dis	O	O
に誕生日送り忘れてるっていう	KSJ	KSJ002	忘れてる	X	3	F	0.427	nonadj	って	case	X	X
に。.そのパソコンはあんねん。	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	sfp	O	X
.であたしがいる間に	KSJ	KSJ002	いる	X	3	F	0.427	adj	間	noun	X	X
。.なんかこうこうこうすんねんって	KSJ	KSJ002	する	O	3	F	0.427	adj	ねん	sfp	O	X
こうこうしてこうしたらメールが送れるとか、	KSJ	KSJ002	送れる	X	3	F	0.427	adj	とか	case	X	X
たらむこうには結構なんでもあるやんか	KSJ	KSJ002	ある	X	3	F	0.427	adj	やん	dis	X	X
みたいなんずっと迷ってるねん。	KSJ	KSJ002	迷ってる	X	3	F	0.427	nonadj	ねん	sfp	O	X
、みたいな。.で送るのにも	KSJ	KSJ002	送る	X	3	F	0.427	adj	のに	other.gramm	O	X
結構日もさあかかるからさ	KSJ	KSJ002	かかる	X	3	F	0.427	adj	から	other.gramm	X	X
.もういいかなってなるかな	KSJ	KSJ002	なる	X	3	F	0.427	adj	か	sfp	X	X
.結構いきそうな気するけどな	KSJ	KSJ002	する	X	3	F	0.427	adj	けど	dis	X	X
ほんで社会もその世界史とる人と	KSJ	KSJ002	とる	X	3	F	0.427	adj	人	noun	X	X
、政治経済とる人と	KSJ	KSJ002	とる	X	3	F	0.427	adj	人	noun	X	X
なこう。.でも国公立受ける子も	KSJ	KSJ002	受ける	X	3	F	0.427	adj	子	noun	X	X
に塾みたいなんがあるねん。	KSJ	KSJ002	ある	X	3	F	0.427	adj	ねん	sfp	O	X
してから一ヵ月ぐらいあるわけやん	KSJ	KSJ002	ある	X	3	F	0.427	adj	わけ	noun	X	X
て、まあ地元にスタバあんねんけど	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	sfp	O	X
みたいな感じで色々店あんねんやん	KSJ	KSJ002	ある	O	3	F	0.427	adj	ねん	dis	O	X
てんやんか。.どっか行けるかな	KSJ	KSJ002	行ける	X	3	F	0.427	adj	か	sfp	X	X
たいとかじゃなくてどっか行けるかな	KSJ	KSJ002	行ける	X	3	F	0.427	adj	か	sfp	X	X
っていう電話がかかってくるやんか	KSJ	KSJ002	かかってくる	X	3	F	0.427	nonadj	やん	dis	X	X
の電話の対応でもうわかるらしいで	KSJ	KSJ002	わかる	X	3	F	0.427	adj	らしい	dis	X	X
。.でそれから面接を受けるように	KSJ	KSJ002	受ける	X	3	F	0.427	adj	よう	noun	X	X
するっていう	KSJ	KSJ002	する	X	3	F	0.427	adj	って	case	X	X
またね。.就活とかあるし、	KSJ	KSJ002	ある	X	3	F	0.427	adj	し	other.gramm	X	X
........続いてる続いて	KSJ	KSJ003	続いてる	X	3	M	0.273	nonadj	続い	other.lexical	X	X
る。.	KSJ	KSJ003	続いてる	X	3	M	0.273	nonadj	.	pause	X	X
そら続いてへんと困るわ。	KSJ	KSJ003	困る	X	3	M	0.273	adj	わ	sfp	X	X
...あーよう覚えてんな。	KSJ	KSJ003	覚えてん	O	3	M	0.273	nonadj	な	sfp	O	X
たんはなんか知ってるな。	KSJ	KSJ003	知ってる	X	3	M	0.273	nonadj	な	sfp	O	X
両親だから自営やってる。.	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	.	pause	X	X
いうのなんか聞いたことある。.	KSJ	KSJ003	ある	X	3	M	0.273	adj	.	pause	X	X
大阪市内のどっか住んでる。.	KSJ	KSJ003	住んでる	X	3	M	0.273	nonadj	.	pause	X	X
尼崎のことも覚えてると思う	KSJ	KSJ003	覚えてる	X	3	M	0.273	nonadj	と	case	X	X
..あ、気に入ってるとかそんなん	KSJ	KSJ003	気に入ってる	X	3	M	0.273	nonadj	とか	case	X	X
たら、俺は気に入ってるな。	KSJ	KSJ003	気に入ってる	X	3	M	0.273	nonadj	な	sfp	O	X
に駅らへんは栄えてるから、	KSJ	KSJ003	栄えてる	X	3	M	0.273	nonadj	から	other.gramm	X	X
、俺、会ったら挨拶するぐらいや	KSJ	KSJ003	する	X	3	M	0.273	adj	ぐらい	other.gramm	X	X
んし。.帰ってくるのも	KSJ	KSJ003	帰ってくる	X	3	M	0.273	nonadj	の	nom	O	X
あんまなくない？.あんま思い出せるんない	KSJ	KSJ003	思い出せる	X	3	M	0.273	adj	ん	nom	O	O
いや、もしかしたらやってるかも知ら	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	かも	dis	X	X
せやなぁ、思ってるより。	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	より	case	X	X
の方言がちょっと入ってる。.	KSJ	KSJ003	入ってる	X	3	M	0.273	nonadj	.	pause	X	X
二十何年も経っとるわけや	KSJ	KSJ003	経っとる	X	3	M	0.273	nonadj	わけ	noun	X	X
始めたんは俺が生まれるちょっと前	KSJ	KSJ003	生まれる	X	3	M	0.273	adj	ちょっと	other.lexical	X	X
......するするする	KSJ	KSJ003	する	X	3	M	0.273	adj	する	other.lexical	X	X
。	KSJ	KSJ003	する	X	3	M	0.273	adj	する	other.lexical	X	X
.	KSJ	KSJ003	する	X	3	M	0.273	adj	.	pause	X	X
......するするする	KSJ	KSJ003	する	X	3	M	0.273	adj	する	other.lexical	X	X
。	KSJ	KSJ003	する	X	3	M	0.273	adj	する	other.lexical	X	X
.	KSJ	KSJ003	する	X	3	M	0.273	adj	.	pause	X	X
二日くらい乗って、帰る、感じ	KSJ	KSJ003	帰る	X	3	M	0.273	adj	.	pause	X	X
独り暮らし、兵庫から来てる奴が	KSJ	KSJ003	来てる	X	3	M	0.273	nonadj	奴	other.lexical	X	X
。.贅沢な奴がおるわ。	KSJ	KSJ003	おる	X	3	M	0.273	adj	わ	sfp	X	X
の社会について？.破滅するんちゃう	KSJ	KSJ003	する	X	3	M	0.273	adj	ん	dis	O	O
かな思ってる。.	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	.	pause	X	X
て、それでなんかお金すごい貰えんねやろ	KSJ	KSJ003	貰える	O	3	M	0.273	adj	ね	dis	O	X
あの出した税金そんなんにするん、	KSJ	KSJ003	する	X	3	M	0.273	adj	ん	nom	O	O
起業したいって思ってるな。	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	な	sfp	O	X
あったらいいなって思ってる。.	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	.	pause	X	X
.....なんかあるん？	KSJ	KSJ003	ある	X	3	M	0.273	adj	ん	nom	O	O
会ったらとりあえず文句言ってくるように	KSJ	KSJ003	言ってくる	X	3	M	0.273	nonadj	よう	noun	X	X
。.まぁ最近よく言われるのが	KSJ	KSJ003	れる	X	3	M	0.273	adj	の	nom	O	X
....もうなんか怒んのが	KSJ	KSJ003	怒る	O	3	M	0.273	adj	の	nom	O	X
趣味みたいになってるから、	KSJ	KSJ003	なってる	X	3	M	0.273	nonadj	から	other.gramm	X	X
いうか恐ろしい、何考えてんのか	KSJ	KSJ003	考えてん	O	3	M	0.273	nonadj	の	sfp	O	X
。.一緒に住んでる人みたい	KSJ	KSJ003	住んでる	X	3	M	0.273	nonadj	人	noun	X	X
。.一緒に住んでる大人みたい	KSJ	KSJ003	住んでる	X	3	M	0.273	nonadj	大人	noun	X	X
。.てか親と相談することあんま	KSJ	KSJ003	する	X	3	M	0.273	adj	こと	noun	X	X
とかも自分で決めてるし。	KSJ	KSJ003	決めてる	X	3	M	0.273	nonadj	し	other.gramm	X	X
せえへんけど、普通に喋るぐらい。	KSJ	KSJ003	喋る	X	3	M	0.273	adj	ぐらい	other.gramm	X	X
系ってのは知ってる..	KSJ	KSJ003	知ってる	X	3	M	0.273	nonadj	.	other.lexical	X	X
.今まで、あーそれはあるよ。	KSJ	KSJ003	ある	X	3	M	0.273	adj	よ	sfp	X	X
円で。.覚えてるんやっ	KSJ	KSJ003	覚えてる	X	3	M	0.273	nonadj	ん	dis	O	O
行ったんは覚えてる。.	KSJ	KSJ003	覚えてる	X	3	M	0.273	nonadj	.	pause	X	X
......あるけどやっぱ	KSJ	KSJ003	ある	X	3	M	0.273	adj	けど	dis	X	X
内容は忘れてるかな	KSJ	KSJ003	忘れてる	X	3	M	0.273	nonadj	か	sfp	X	X
ね。.もう忘れてるぐらいや	KSJ	KSJ003	忘れてる	X	3	M	0.273	nonadj	ぐらい	other.gramm	X	X
....たまにする。.	KSJ	KSJ003	する	X	3	M	0.273	adj	.	pause	X	X
.....何作るやろ。	KSJ	KSJ003	作る	X	3	M	0.273	adj	やろ	dis	X	X
たいなとは思ってる。.	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	.	pause	X	X
よりも、その行ってる過程を	KSJ	KSJ003	行ってる	X	3	M	0.273	nonadj	過程	noun	X	X
せんな。.めっちゃする。.	KSJ	KSJ003	する	X	3	M	0.273	adj	.	pause	X	X
..あ、作ってる作って	KSJ	KSJ003	作ってる	X	3	M	0.273	nonadj	作っ	other.lexical	X	X
る。.	KSJ	KSJ003	作ってる	X	3	M	0.273	nonadj	.	pause	X	X
....やってるやって	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	やっ	dis	X	X
る、明日	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	.	pause	X	X
。.で、たまに試合入れる感じ。	KSJ	KSJ003	入れる	X	3	M	0.273	adj	感じ	noun	X	X
側が設定とか決めてるからな	KSJ	KSJ003	決めてる	X	3	M	0.273	nonadj	から	other.gramm	X	X
..mixi今やってるやって	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	やっ	dis	X	X
る。.	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	.	pause	X	X
の物真似？.終わってるやろ、	KSJ	KSJ003	終わってる	X	3	M	0.273	nonadj	やろ	dis	X	X
たらいいなとか思ってるけど。	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	けど	dis	X	X
。.なんか、借りて観る派や	KSJ	KSJ003	観る	X	3	M	0.273	adj	派	noun	X	X
.何でも。.タイトルで決めるな。	KSJ	KSJ003	決める	X	3	M	0.273	adj	な	sfp	O	X
の本を読もうとしてる。.	KSJ	KSJ003	としてる	X	3	M	0.273	nonadj	.	pause	X	X
...たまに読んでる。.	KSJ	KSJ003	読んでる	X	3	M	0.273	nonadj	.	pause	X	X
無理矢理読まされてる感じ、	KSJ	KSJ003	れてる	X	3	M	0.273	nonadj	感じ	noun	X	X
な、ありえへんジャンプで見る人。	KSJ	KSJ003	見る	X	3	M	0.273	adj	人	noun	X	X
.あ、店とかにあるやつ？	KSJ	KSJ003	ある	X	3	M	0.273	adj	やつ	other.lexical	X	X
.あんなん店に言ったら貰えるんちゃう	KSJ	KSJ003	貰える	X	3	M	0.273	adj	ん	dis	O	O
たらいいねんって感じになるのが	KSJ	KSJ003	なる	X	3	M	0.273	adj	の	nom	O	X
ほんまに他何もせんくなるから。	KSJ	KSJ003	なる	X	3	M	0.273	adj	から	other.gramm	X	X
って自分でも自覚してるけど、	KSJ	KSJ003	してる	X	3	M	0.273	nonadj	けど	dis	X	X
思ってるより体	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	より	case	X	X
...あー寝てる時？	KSJ	KSJ003	寝てる	X	3	M	0.273	nonadj	時	noun	X	X
.めっちゃみる方や	KSJ	KSJ003	みる	X	3	M	0.273	adj	方	noun	X	X
うーん、女の子の夢ばっかみるな。	KSJ	KSJ003	みる	X	3	M	0.273	adj	な	sfp	O	X
か友達とかと遊んでる夢よう	KSJ	KSJ003	遊んでる	X	3	M	0.273	nonadj	夢	noun	X	X
みる。.	KSJ	KSJ003	みる	X	3	M	0.273	adj	.	pause	X	X
人？.喋ったことあるとか？	KSJ	KSJ003	ある	X	3	M	0.273	adj	とか	case	X	X
野球場行って野球選手見るとか、	KSJ	KSJ003	選手見る	X	3	M	0.273	nonadj	とか	case	X	X
てみたいって気持ちがあるけど、	KSJ	KSJ003	ある	X	3	M	0.273	adj	けど	dis	X	X
てみたいって気持ちはあるな。	KSJ	KSJ003	ある	X	3	M	0.273	adj	な	sfp	O	X
自分の力で何ができるやろう	KSJ	KSJ003	できる	X	3	M	0.273	adj	やろ	dis	X	X
いうか自分が住んでるとこや	KSJ	KSJ003	住んでる	X	3	M	0.273	nonadj	とこ	noun	X	X
なんか今の友達らと離れんのも	KSJ	KSJ003	離れる	O	3	M	0.273	adj	の	nom	O	X
..まぁやっぱいつかは離れるもんや	KSJ	KSJ003	離れる	X	3	M	0.273	adj	もん	noun	X	X
一緒やなって思ってるし、	KSJ	KSJ003	思ってる	X	3	M	0.273	nonadj	し	other.gramm	X	X
。.ひどい。.あんなん食えるわけない	KSJ	KSJ003	食える	X	3	M	0.273	adj	わけ	noun	X	X
ねえしてねえ。.する前に	KSJ	KSJ003	する	X	3	M	0.273	adj	前	other.lexical	X	X
、するいうた	KSJ	KSJ003	する	X	3	M	0.273	adj	いう	other.lexical	X	X
でて、次スタジオ予約取るんが	KSJ	KSJ003	取る	X	3	M	0.273	adj	ん	nom	O	O
でまー、他のメンバー入れる、そんなん	KSJ	KSJ003	入れる	X	3	M	0.273	adj	.	pause	X	X
メンバーはみんな全然やってるな。	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	な	sfp	O	X
やん、いっちゃん安いベースセットあるやん。	KSJ	KSJ003	ある	X	3	M	0.273	adj	やん	dis	X	X
ん？.半額ぐらいで買えるもんなん	KSJ	KSJ003	買える	X	3	M	0.273	adj	もん	noun	X	X
で売ったら、どうしても安くなるもんな	KSJ	KSJ003	なる	X	3	M	0.273	adj	もん	sfp	X	X
猫は手かからんの分かるやん、	KSJ	KSJ003	分かる	X	3	M	0.273	adj	やん	dis	X	X
あそこで寝てるだけやろ	KSJ	KSJ003	寝てる	X	3	M	0.273	nonadj	だけ	other.gramm	O	X
けど、犬はなんやかんや手かかるやん。	KSJ	KSJ003	かかる	X	3	M	0.273	adj	やん	dis	X	X
.悪いことばっかするし。	KSJ	KSJ003	する	X	3	M	0.273	adj	し	other.gramm	X	X
なんしか自分もそんな世話する気ない	KSJ	KSJ003	する	X	3	M	0.273	adj	気	noun	X	X
なんか、昔おかんが家おる時に	KSJ	KSJ003	おる	X	3	M	0.273	adj	時	noun	X	X
.そんな感じで飼ってるだけや	KSJ	KSJ003	飼ってる	X	3	M	0.273	nonadj	だけ	other.gramm	O	X
....ピンはおる、まだ	KSJ	KSJ003	おる	X	3	M	0.273	adj	.	pause	X	X
.まぁ全然散歩とかは行けるねんけど	KSJ	KSJ003	行ける	X	3	M	0.273	adj	ねん	sfp	O	X
、もう貰ってきたりする。.	KSJ	KSJ003	する	X	3	M	0.273	adj	.	pause	X	X
やつを、わざわざとってくんねん。	KSJ	KSJ003	とってくる	O	3	M	0.273	nonadj	ねん	sfp	O	X
てか、ほんまにそこら辺におる猫や	KSJ	KSJ003	おる	X	3	M	0.273	adj	猫	noun	O	X
まぁよう拾ってきてるからな	KSJ	KSJ003	きてる	X	3	M	0.273	nonadj	から	other.gramm	X	X
......おるおるおる	KSJ	KSJ003	おる	X	3	M	0.273	adj	おる	other.lexical	X	X
、	KSJ	KSJ003	おる	X	3	M	0.273	adj	おる	other.lexical	X	X
意外	KSJ	KSJ003	おる	X	3	M	0.273	adj	.	pause	X	X
。.公園近いのもあるよな	KSJ	KSJ003	ある	X	3	M	0.273	adj	よ	sfp	X	X
無いけど、気がついたら家おるな。	KSJ	KSJ003	おる	X	3	M	0.273	adj	な	sfp	O	X
家の外でも猫飼ってんねん。	KSJ	KSJ003	飼ってん	O	3	M	0.273	nonadj	ねん	sfp	O	X
.餌だけあげてんねん。	KSJ	KSJ003	あげてん	O	3	M	0.273	nonadj	ねん	sfp	O	X
もうなんかでも、学生でおんのが	KSJ	KSJ003	おる	O	3	M	0.273	adj	の	nom	O	X
、なんかもうダラダラしてるだけや	KSJ	KSJ003	してる	X	3	M	0.273	nonadj	だけ	other.gramm	O	X
......分かるやんな	KSJ	KSJ003	分かる	X	3	M	0.273	adj	やん	dis	X	X
暑いてTシャツで過ごしてるらしいよ	KSJ	KSJ003	過ごしてる	X	3	M	0.273	nonadj	らしい	dis	X	X
.ないねん、あ、あるわ。	KSJ	KSJ003	ある	X	3	M	0.273	adj	わ	sfp	X	X
.多分。.うん、あるある、	KSJ	KSJ003	ある	X	3	M	0.273	adj	ある	other.lexical	X	X
ちっちゃい	KSJ	KSJ003	ある	X	3	M	0.273	adj	.	pause	X	X
保育園のほうが覚えてるな、	KSJ	KSJ003	覚えてる	X	3	M	0.273	nonadj	な	sfp	O	X
よな。.そういうなんかあるやん、	KSJ	KSJ003	ある	X	3	M	0.273	adj	やん	dis	X	X
に行ったとか。.あるやん、	KSJ	KSJ003	ある	X	3	M	0.273	adj	やん	dis	X	X
？.....鳴るん？	KSJ	KSJ003	鳴る	X	3	M	0.273	adj	ん	nom	O	O
....病んでるやん。	KSJ	KSJ003	病んでる	X	3	M	0.273	nonadj	やん	dis	X	X
.なんで病んでるん？	KSJ	KSJ003	病んでる	X	3	M	0.273	nonadj	ん	nom	O	O
ん？.愛されてるみたいな	KSJ	KSJ003	れてる	X	3	M	0.273	nonadj	みたい	dis	X	X
ちゃうん、そんなん、怒られるかな	KSJ	KSJ003	れる	X	3	M	0.273	adj	か	sfp	X	X
しかもうちのゼミやってること難しい	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	こと	noun	X	X
日本語分からないですとか言われるもん。	KSJ	KSJ003	れる	X	3	M	0.273	adj	もん	sfp	X	X
はどういうことを指してるか、	KSJ	KSJ003	指してる	X	3	M	0.273	nonadj	か	sfp	X	X
を、その公立高校とかあるやん、	KSJ	KSJ003	ある	X	3	M	0.273	adj	やん	dis	X	X
もやけど一時間ぐらいかかるから、	KSJ	KSJ003	かかる	X	3	M	0.273	adj	から	other.gramm	X	X
.てか今もやってるし、	KSJ	KSJ003	やってる	X	3	M	0.273	nonadj	し	other.gramm	X	X
